step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,far_zero,0.568191409111023,-0.061190973967313766,0.40292325615882874,0.8017024397850037,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.23828125,0.76171875,1.3600281476974487,7.14321756362915,1.2729252576828003,0.39376288652420044,3.9559035301208496,3.6519274711608887,0.39376288652420044,0.0049769020342120395,1.531949758529663,0.25566717088222507,False,
3,far_zero,0.5683267116546631,-0.0609327033162117,0.40285998582839966,0.8015084266662598,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2578125,0.7421875,1.3568516969680786,7.126533508300781,0.9455190896987915,0.3759881854057312,4.249155044555664,3.9257819652557373,0.3759881854057312,0.004424270019134592,1.1542941331863403,0.25566717088222507,False,
