step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,near_zero,0.5679250359535217,-0.061743710190057755,0.4029976725578308,0.802087664604187,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.23828125,0.76171875,1.3600281476974487,7.14321756362915,1.2729252576828003,0.39376288652420044,3.9559035301208496,3.6519274711608887,3.9559035301208496,0.0049769020342120395,3.4701640605926514,0.25566717088222507,False,
3,near_zero,0.5674322843551636,-0.06283276528120041,0.40311291813850403,0.8028033971786499,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2578125,0.7421875,1.3571877479553223,7.128298759460449,0.9504062533378601,0.3741883635520935,4.254066467285156,3.932480812072754,4.254066467285156,0.004398007958145558,3.7307865619659424,0.25566717088222507,False,
