completed_steps,coverage_mode,experiment_id,far_lambda,final_concentration_max,final_concentration_mean,final_covered_correct_group_probability,final_covered_expected_reward,final_covered_top1_group_accuracy,final_effective_support_mean,final_effective_support_p05,final_entropy_mean,final_expected_reward,final_gap_correct_group_probability,final_gap_expected_reward,final_gap_hidden_optimal_probability,final_gap_proxy_group_probability,final_gap_random_policy_reward,final_gap_top1_group_accuracy,final_gap_trap_group_probability,final_hidden_optimal_probability,final_paired_group_distribution_l1,final_random_policy_reward,gap_reward_margin_over_random_normalized,local_alpha,method,nan_inf_numerical_failure,paired_positive_only_gap_reward,run_key,scientific_status,seed,support_or_temperature_boundary,task_collapse_reference_missing,task_performance_collapse,terminal_class
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2469535768032074,0.23188161849975586,0.0751953125,63.18925476074219,57.425323486328125,4.144367218017578,0.2822314202785492,0.353619784116745,0.3325812518596649,0.008822474628686905,0.014098158106207848,0.19078126549720764,0.16455078125,0.5929891467094421,0.007504223845899105,0.24563559889793396,0.19078125059604645,0.36665552627853676,0.5,budget_matched_global,False,0.5775202512741089,structured_gap__budget_matched_global__a0.5__f4,not_run,134,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6511951088905334,0.7287739515304565,0.93896484375,50.550392150878906,48.33969497680664,3.9176278114318848,0.7287005186080933,0.6513926386833191,0.7286272048950195,0.056617747992277145,0.15258771181106567,0.19078126549720764,0.94091796875,0.16628184914588928,0.05664172023534775,0.030850378796458244,0.19078125059604645,1.0,0.0,positive_only,False,0.7286272048950195,optimal_group_covered__positive_only__a0__f0,not_run,135,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4039144515991211,0.38593029975891113,0.21923828125,65.35382080078125,56.975772857666016,4.178012847900391,0.385976105928421,0.4042782783508301,0.3860219120979309,0.01617264933884144,0.013405411504209042,0.19078126549720764,0.21630859375,0.548354983329773,0.01614423654973507,0.03866293281316757,0.19078125059604645,0.3630047794342752,0.5,local_only,False,0.7286272048950195,optimal_group_covered__local_only__a0.5__f0,not_run,135,False,False,False,formal_terminal_plateau
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.043245580047369,0.041144974529743195,0.00732421875,62.582420349121094,57.81012725830078,4.1352972984313965,0.04110877960920334,0.04308478906750679,0.041072577238082886,0.0011778566986322403,0.0024127003271132708,0.19078126549720764,0.0068359375,0.6947681307792664,0.0011838129721581936,0.030979786068201065,0.19078125059604645,-0.2783486446448643,1.5,local_only,False,0.7286272048950195,optimal_group_covered__local_only__a1.5__f0,not_run,135,False,False,True,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6373198628425598,0.7202261686325073,0.92431640625,51.267547607421875,48.36426544189453,3.9297478199005127,0.6543610095977783,0.19776219129562378,0.5884960293769836,0.017833206802606583,0.6277549266815186,0.19078126549720764,0.05517578125,0.015588662587106228,0.0366053506731987,1.2375080585479736,0.19078125059604645,1.0,0.0,positive_only,False,0.5884960293769836,structured_gap__positive_only__a0__f0,not_run,135,False,False,False,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4141785204410553,0.39905846118927,0.33203125,62.234153747558594,54.16661834716797,4.127982139587402,0.5865700840950012,0.6297260522842407,0.7740817666053772,0.03015422448515892,0.2948562800884247,0.19078126549720764,0.83837890625,0.05502919480204582,0.02395639941096306,1.0962910652160645,0.19078125059604645,1.4666302437907326,0.5,local_only,False,0.5884960293769836,structured_gap__local_only__a0.5__f0,not_run,135,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.05098223686218262,0.048185307532548904,0.01025390625,60.904842376708984,57.470008850097656,4.108011245727539,0.05816314369440079,0.07253295928239822,0.06814097613096237,0.0019152647582814097,0.002535761334002018,0.19078126549720764,0.01318359375,0.7482130527496338,0.0016458267346024513,0.14308711886405945,0.19078125059604645,-0.30836242579950546,1.5,local_only,False,0.5884960293769836,structured_gap__local_only__a1.5__f0,not_run,135,False,False,True,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.15247109532356262,0.1422760933637619,0.04052734375,59.53050231933594,56.590736389160156,4.085134506225586,0.15377233922481537,0.1775123029947281,0.16526857018470764,0.004229655489325523,0.004682037979364395,0.19078126549720764,0.04638671875,0.7368965744972229,0.00394983496516943,0.06757941097021103,0.19078125059604645,-0.06414822287113323,0.5,uncontrolled,False,0.5884960293769836,structured_gap__uncontrolled__a0.5__f4,not_run,135,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.21558286249637604,0.2013280987739563,0.05859375,61.552146911621094,57.04487609863281,4.118407726287842,0.2211133986711502,0.25810667872428894,0.24089869856834412,0.006258110515773296,0.0075716134160757065,0.19078126549720764,0.08203125,0.6809866428375244,0.005772801116108894,0.10366146266460419,0.19078125059604645,0.12601350923519228,0.5,near_zero,False,0.5884960293769836,structured_gap__near_zero__a0.5__f4,not_run,135,False,False,True,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.21027475595474243,0.1964746117591858,0.04931640625,62.37366485595703,57.350624084472656,4.131542682647705,0.24012669920921326,0.3032403886318207,0.28377875685691833,0.007800708524882793,0.009143101051449776,0.19078126549720764,0.103515625,0.6462195515632629,0.006606311537325382,0.2106744349002838,0.19078125059604645,0.23382961812255637,0.5,far_cap,False,0.5884960293769836,structured_gap__far_cap__a0.5__f4,not_run,135,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.22553376853466034,0.21083641052246094,0.05078125,62.8013801574707,57.39214324951172,4.138354301452637,0.25176411867141724,0.3128480315208435,0.29269182682037354,0.008003133349120617,0.009365016594529152,0.19078126549720764,0.10546875,0.6341657638549805,0.006901230197399855,0.19700463116168976,0.19078125059604645,0.2562403274372086,0.5,budget_matched_global,False,0.5884960293769836,structured_gap__budget_matched_global__a0.5__f4,not_run,135,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6546033024787903,0.7394798994064331,0.9560546875,50.66179275512695,48.345481872558594,3.9185237884521484,0.7397667765617371,0.6549709439277649,0.740053653717041,0.05769174546003342,0.1645049750804901,0.19078126549720764,0.95556640625,0.15697339177131653,0.05769059807062149,0.029155904427170753,0.19078125059604645,1.0,0.0,positive_only,False,0.740053653717041,optimal_group_covered__positive_only__a0__f0,not_run,136,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.40720313787460327,0.3886660933494568,0.27587890625,64.77262115478516,56.50876235961914,4.168726921081543,0.38885655999183655,0.40743404626846313,0.3890470564365387,0.016447123140096664,0.013284130021929741,0.19078126549720764,0.27197265625,0.5463452935218811,0.01643960550427437,0.044801726937294006,0.19078125059604645,0.3609607822849086,0.5,local_only,False,0.740053653717041,optimal_group_covered__local_only__a0.5__f0,not_run,136,False,False,False,formal_terminal_plateau
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.04772752895951271,0.04468104988336563,0.01025390625,62.83491897583008,57.699188232421875,4.138967514038086,0.04466627538204193,0.04794669896364212,0.04465149715542793,0.0013078945921733975,0.0009269581642001867,0.19078126549720764,0.009765625,0.6808269619941711,0.0012956939171999693,0.04661494120955467,0.19078125059604645,-0.2660424435595235,1.5,local_only,False,0.740053653717041,optimal_group_covered__local_only__a1.5__f0,not_run,136,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6188582181930542,0.7228483557701111,0.90283203125,51.294822692871094,48.390419006347656,3.9321093559265137,0.6514483690261841,0.19269075989723206,0.5800485014915466,0.01753455400466919,0.6216021776199341,0.19078126549720764,0.04541015625,0.014206788502633572,0.03630027920007706,1.1807613372802734,0.19078125059604645,1.0,0.0,positive_only,False,0.5800485014915466,structured_gap__positive_only__a0__f0,not_run,136,False,False,False,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4768475592136383,0.46377032995224,0.48681640625,61.28483200073242,53.76897048950195,4.112608432769775,0.6142900586128235,0.6067092418670654,0.764809787273407,0.029695091769099236,0.31353262066841125,0.19078126549720764,0.76318359375,0.055967237800359726,0.02551259472966194,1.0227410793304443,0.19078125059604645,1.4746386767175732,0.5,local_only,False,0.5800485014915466,structured_gap__local_only__a0.5__f0,not_run,136,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.05610673874616623,0.052342452108860016,0.01171875,61.10211944580078,57.4821891784668,4.111103534698486,0.06451649218797684,0.08228765428066254,0.07669053971767426,0.002162565942853689,0.001862995675764978,0.19078126549720764,0.02001953125,0.7386685013771057,0.0018133607227355242,0.15169161558151245,0.19078125059604645,-0.2930910059463432,1.5,local_only,False,0.5800485014915466,structured_gap__local_only__a1.5__f0,not_run,136,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.17140379548072815,0.15888258814811707,0.05224609375,60.000972747802734,56.651939392089844,4.092952728271484,0.17082053422927856,0.19623982906341553,0.18275848031044006,0.004679259844124317,0.00529652601107955,0.19078126549720764,0.06201171875,0.7213695049285889,0.004368767607957125,0.08023525774478912,0.19078125059604645,-0.020609967767449743,0.5,uncontrolled,False,0.5800485014915466,structured_gap__uncontrolled__a0.5__f4,not_run,136,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2266906052827835,0.21083411574363708,0.0810546875,61.757015228271484,56.81011962890625,4.121581554412842,0.23098617792129517,0.26924601197242737,0.25113824009895325,0.006561219226568937,0.007581018377095461,0.19078126549720764,0.10107421875,0.6687068343162537,0.0060432604514062405,0.10987216979265213,0.19078125059604645,0.15505279926159354,0.5,near_zero,False,0.5800485014915466,structured_gap__near_zero__a0.5__f4,not_run,136,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2179408222436905,0.20353446900844574,0.0703125,62.57160186767578,57.437774658203125,4.134584426879883,0.25295543670654297,0.3226015269756317,0.302376389503479,0.008353810757398605,0.010384227149188519,0.19078126549720764,0.14404296875,0.6276029348373413,0.0070046368055045605,0.2406291365623474,0.19078125059604645,0.286679981481653,0.5,far_cap,False,0.5800485014915466,structured_gap__far_cap__a0.5__f4,not_run,136,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2302851676940918,0.21467337012290955,0.07568359375,62.71824264526367,57.37028503417969,4.136922836303711,0.2558698058128357,0.3175369203090668,0.29706627130508423,0.008066537790000439,0.00962310191243887,0.19078126549720764,0.126953125,0.6322969198226929,0.006966325454413891,0.20031782984733582,0.19078125059604645,0.27303866336549903,0.5,budget_matched_global,False,0.5800485014915466,structured_gap__budget_matched_global__a0.5__f4,not_run,136,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6494472026824951,0.7405552864074707,0.93701171875,50.85593795776367,48.34214401245117,3.9224061965942383,0.7398540377616882,0.6474879384040833,0.7391528487205505,0.05663818493485451,0.17496368288993835,0.19078126549720764,0.93701171875,0.14704763889312744,0.05665319040417671,0.02813277393579483,0.19078125059604645,1.0,0.0,positive_only,False,0.7391528487205505,optimal_group_covered__positive_only__a0__f0,not_run,137,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4194455146789551,0.4018101990222931,0.30517578125,64.93182373046875,56.68064498901367,4.17130184173584,0.40170174837112427,0.4193862974643707,0.4015933871269226,0.01709749549627304,0.015157988294959068,0.19078126549720764,0.30029296875,0.532201886177063,0.017096634954214096,0.05706735700368881,0.19078125059604645,0.3844329795328847,0.5,local_only,False,0.7391528487205505,optimal_group_covered__local_only__a0.5__f0,not_run,137,False,False,False,formal_terminal_plateau
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.054823409765958786,0.05123310163617134,0.0126953125,62.16426467895508,57.63800048828125,4.128340244293213,0.05150424316525459,0.05515505000948906,0.051775384694337845,0.0014763445360586047,0.001821393147110939,0.19078126549720764,0.01318359375,0.6933887004852295,0.0014767710817977786,0.03945022448897362,0.19078125059604645,-0.2534884830935066,1.5,local_only,False,0.7391528487205505,optimal_group_covered__local_only__a1.5__f0,not_run,137,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6308889389038086,0.7346622943878174,0.9248046875,51.384273529052734,48.36473083496094,3.931124210357666,0.6564486026763916,0.18597188591957092,0.5782349705696106,0.016808750107884407,0.6293896436691284,0.19078126549720764,0.04541015625,0.013612842187285423,0.03617091476917267,1.1932673454284668,0.19078125059604645,1.0,0.0,positive_only,False,0.5782349705696106,structured_gap__positive_only__a0__f0,not_run,137,False,False,False,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4765268564224243,0.46263387799263,0.48583984375,62.270851135253906,54.26106262207031,4.128421783447266,0.613621175289154,0.6029683947563171,0.7646085619926453,0.028211314231157303,0.32156920433044434,0.19078126549720764,0.77099609375,0.045963697135448456,0.024226656183600426,1.0212512016296387,0.19078125059604645,1.4810215749213376,0.5,local_only,False,0.5782349705696106,structured_gap__local_only__a0.5__f0,not_run,137,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.06234639137983322,0.058130279183387756,0.01708984375,61.05205154418945,57.440433502197266,4.110143184661865,0.0695362389087677,0.08679356426000595,0.08094219863414764,0.0022529903799295425,0.002099165227264166,0.19078126549720764,0.025390625,0.7287905216217041,0.0019435274880379438,0.14609691500663757,0.19078125059604645,-0.28348952513574366,1.5,local_only,False,0.5782349705696106,structured_gap__local_only__a1.5__f0,not_run,137,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.19363412261009216,0.18049941956996918,0.0751953125,60.78572082519531,56.918060302734375,4.105738639831543,0.19437715411186218,0.22256284952163696,0.2082548439502716,0.005357060581445694,0.00750207481905818,0.19078126549720764,0.09375,0.6950573325157166,0.005014817230403423,0.09457788616418839,0.19078125059604645,0.04509849363757846,0.5,uncontrolled,False,0.5782349705696106,structured_gap__uncontrolled__a0.5__f4,not_run,137,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.25631457567214966,0.239894300699234,0.10498046875,62.35812759399414,57.05561447143555,4.131232261657715,0.26045504212379456,0.29949745535850525,0.2810158133506775,0.007288529071956873,0.011268889531493187,0.19078126549720764,0.134765625,0.6417617797851562,0.006761888507753611,0.11403603851795197,0.19078125059604645,0.2328911729895778,0.5,near_zero,False,0.5782349705696106,structured_gap__near_zero__a0.5__f4,not_run,137,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2250414788722992,0.21026235818862915,0.07275390625,62.62588882446289,57.25444793701172,4.1353230476379395,0.2572593092918396,0.323611319065094,0.3042562007904053,0.008334636688232422,0.012129386886954308,0.19078126549720764,0.1611328125,0.6208822727203369,0.0070656538009643555,0.22952285408973694,0.19078125059604645,0.29287353252175696,0.5,far_cap,False,0.5782349705696106,structured_gap__far_cap__a0.5__f4,not_run,137,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.23586910963058472,0.21984273195266724,0.07763671875,62.726932525634766,57.09364700317383,4.137062072753906,0.2577047646045685,0.3157865107059479,0.2955667972564697,0.00801484752446413,0.009834212251007557,0.19078126549720764,0.13134765625,0.6300824284553528,0.007001302670687437,0.18417318165302277,0.19078125059604645,0.2704465859725898,0.5,budget_matched_global,False,0.5782349705696106,structured_gap__budget_matched_global__a0.5__f4,not_run,137,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6570069193840027,0.733942449092865,0.94775390625,50.51895523071289,48.34040451049805,3.9160118103027344,0.7336443066596985,0.6562739610671997,0.7333462238311768,0.05757570639252663,0.15207539498806,0.19078126549720764,0.94677734375,0.16490992903709412,0.057568490505218506,0.024715669453144073,0.19078125059604645,1.0,0.0,positive_only,False,0.7333462238311768,optimal_group_covered__positive_only__a0__f0,not_run,138,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.38184458017349243,0.36344802379608154,0.14306640625,65.31489562988281,57.206398010253906,4.177399158477783,0.36520591378211975,0.3853876292705536,0.36696380376815796,0.015521073713898659,0.010913575068116188,0.19078126549720764,0.154296875,0.5713165998458862,0.01546427235007286,0.039675552397966385,0.19078125059604645,0.3247215574185743,0.5,local_only,False,0.7333462238311768,optimal_group_covered__local_only__a0.5__f0,not_run,138,False,False,False,formal_terminal_plateau
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.03948028385639191,0.03773530200123787,0.00830078125,63.03815460205078,57.73870849609375,4.142338752746582,0.037790294736623764,0.03956731781363487,0.037845294922590256,0.0010631432523950934,0.0024653994478285313,0.19078126549720764,0.0068359375,0.6826968193054199,0.0010550811421126127,0.042256906628608704,0.19078125059604645,-0.28187587168222455,1.5,local_only,False,0.7333462238311768,optimal_group_covered__local_only__a1.5__f0,not_run,138,False,False,True,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6221415996551514,0.71565842628479,0.90576171875,51.59189987182617,48.37808609008789,3.9353089332580566,0.6522129774093628,0.2075008898973465,0.5887675285339355,0.018906962126493454,0.6126044392585754,0.19078126549720764,0.0703125,0.01785677671432495,0.03689655289053917,1.1807470321655273,0.19078125059604645,1.0,0.0,positive_only,False,0.5887675285339355,structured_gap__positive_only__a0__f0,not_run,138,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4487020969390869,0.4332767128944397,0.431640625,61.75770568847656,53.71061325073242,4.120140075683594,0.5968649387359619,0.6207723021507263,0.7604532241821289,0.029667062684893608,0.2860790193080902,0.19078126549720764,0.78662109375,0.06757546961307526,0.024445831775665283,1.0278408527374268,0.19078125059604645,1.4313859838733918,0.5,local_only,False,0.5887675285339355,structured_gap__local_only__a0.5__f0,not_run,138,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.040475647896528244,0.03775477781891823,0.005859375,61.343467712402344,57.428375244140625,4.115073204040527,0.047925177961587906,0.06224571168422699,0.05809558182954788,0.0016082546208053827,0.0015985652571544051,0.19078126549720764,0.0107421875,0.7454949021339417,0.0013262104475870728,0.16901929676532745,0.19078125059604645,-0.3333926217835688,1.5,local_only,False,0.5887675285339355,structured_gap__local_only__a1.5__f0,not_run,138,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.14419303834438324,0.1345766931772232,0.0244140625,59.20762252807617,56.50202941894531,4.080008506774902,0.1460506021976471,0.168775275349617,0.1575244963169098,0.004017808474600315,0.005156076513230801,0.19078126549720764,0.0302734375,0.7444283366203308,0.0037241466343402863,0.0703592523932457,0.19078125059604645,-0.08356260572046119,0.5,uncontrolled,False,0.5887675285339355,structured_gap__uncontrolled__a0.5__f4,not_run,138,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2043973207473755,0.19048303365707397,0.03759765625,61.50188064575195,56.96173858642578,4.117579460144043,0.21238316595554352,0.2510443329811096,0.23428326845169067,0.0061186267994344234,0.00723405834287405,0.19078126549720764,0.0517578125,0.6883381605148315,0.005564607679843903,0.11263006925582886,0.19078125059604645,0.10930528763116751,0.5,near_zero,False,0.5887675285339355,structured_gap__near_zero__a0.5__f4,not_run,138,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.19859910011291504,0.1855749785900116,0.0322265625,62.39495086669922,57.42066955566406,4.131784915924072,0.2322721779346466,0.29906415939331055,0.27896934747695923,0.007715718820691109,0.0074385711923241615,0.19078126549720764,0.08203125,0.6513011455535889,0.00643005408346653,0.228714719414711,0.19078125059604645,0.2215857434547011,0.5,far_cap,False,0.5887675285339355,structured_gap__far_cap__a0.5__f4,not_run,138,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.21838966012001038,0.20423364639282227,0.03857421875,62.65412139892578,57.33808898925781,4.136063575744629,0.24615249037742615,0.30862557888031006,0.2880713641643524,0.007772399578243494,0.008437439799308777,0.19078126549720764,0.08740234375,0.6437846422195435,0.006649580784142017,0.20585808157920837,0.19078125059604645,0.24445592148030099,0.5,budget_matched_global,False,0.5887675285339355,structured_gap__budget_matched_global__a0.5__f4,not_run,138,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6530243158340454,0.7334904074668884,0.94482421875,50.4748420715332,48.339569091796875,3.9153826236724854,0.7341794371604919,0.6544825434684753,0.7348684668540955,0.057421788573265076,0.15723760426044464,0.19078126549720764,0.94775390625,0.16341911256313324,0.05736767500638962,0.034207217395305634,0.19078125059604645,1.0,0.0,positive_only,False,0.7348684668540955,optimal_group_covered__positive_only__a0__f0,not_run,139,False,False,False,formal_persistent_drift_or_inconclusive
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.426862895488739,0.41018831729888916,0.32177734375,64.95953369140625,56.92621994018555,4.171807765960693,0.4105108976364136,0.4278305172920227,0.4108335077762604,0.017575187608599663,0.017097506672143936,0.19078126549720764,0.328125,0.5273400545120239,0.017554111778736115,0.05369780212640762,0.19078125059604645,0.4044429674696795,0.5,local_only,False,0.7348684668540955,optimal_group_covered__local_only__a0.5__f0,not_run,139,False,False,False,formal_terminal_plateau
8000,optimal_group_covered,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.05608855187892914,0.05309814214706421,0.01611328125,62.2017822265625,57.64035415649414,4.128925800323486,0.05349399149417877,0.05686626583337784,0.05388984456658363,0.0014841887168586254,0.0028114954475313425,0.19078126549720764,0.0185546875,0.6960480213165283,0.0014756087912246585,0.048559125512838364,0.19078125059604645,-0.25159831105975905,1.5,local_only,False,0.7348684668540955,optimal_group_covered__local_only__a1.5__f0,not_run,139,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.6191005706787109,0.724393367767334,0.89697265625,51.46842956542969,48.375999450683594,3.933966636657715,0.6509678959846497,0.1931675523519516,0.5775424838066101,0.0175742469727993,0.6168963313102722,0.19078126549720764,0.04736328125,0.014129135757684708,0.036102958023548126,1.1747915744781494,0.19078125059604645,1.0,0.0,positive_only,False,0.5775424838066101,structured_gap__positive_only__a0__f0,not_run,139,False,False,False,formal_terminal_plateau
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.4723183512687683,0.4583582878112793,0.45751953125,62.200565338134766,54.20503616333008,4.127258777618408,0.6125493049621582,0.60491943359375,0.7667404413223267,0.029158052057027817,0.32047736644744873,0.19078126549720764,0.75830078125,0.05176587775349617,0.02476852387189865,1.025834321975708,0.19078125059604645,1.4891854419704547,0.5,local_only,False,0.5775424838066101,structured_gap__local_only__a0.5__f0,not_run,139,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,0.0,8.0,8.0,0.06930658966302872,0.06602645665407181,0.01953125,60.8655891418457,57.29175567626953,4.107047080993652,0.07881130278110504,0.09684418141841888,0.09159614890813828,0.0025004378985613585,0.00451124832034111,0.19078126549720764,0.0263671875,0.7351605892181396,0.00214770738966763,0.15479694306850433,0.19078125059604645,-0.25645052268328244,1.5,local_only,False,0.5775424838066101,structured_gap__local_only__a1.5__f0,not_run,139,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.18794465065002441,0.17573541402816772,0.06005859375,60.17985153198242,56.32249450683594,4.09573221206665,0.18895410001277924,0.21563223004341125,0.20217278599739075,0.004902082495391369,0.008671835064888,0.19078126549720764,0.07568359375,0.7071037292480469,0.004601171240210533,0.083098866045475,0.19078125059604645,0.029453626581220665,0.5,uncontrolled,False,0.5775424838066101,structured_gap__uncontrolled__a0.5__f4,not_run,139,False,False,True,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2516084611415863,0.2362557053565979,0.09716796875,62.13096237182617,56.87337875366211,4.127499580383301,0.25911152362823486,0.2996109127998352,0.2819673418998718,0.007045110687613487,0.013277237303555012,0.19078126549720764,0.14013671875,0.6407136917114258,0.0064994231797754765,0.1253809928894043,0.19078125059604645,0.23576840718739503,0.5,near_zero,False,0.5775424838066101,structured_gap__near_zero__a0.5__f4,not_run,139,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.230193629860878,0.21593865752220154,0.06787109375,62.881874084472656,57.45608901977539,4.13953971862793,0.26337286829948425,0.33078712224960327,0.3108069896697998,0.008438808843493462,0.012250833213329315,0.19078126549720764,0.14599609375,0.6174148321151733,0.0071800206787884235,0.23264677822589874,0.19078125059604645,0.3103354692521772,0.5,far_cap,False,0.5775424838066101,structured_gap__far_cap__a0.5__f4,not_run,139,False,False,False,formal_persistent_drift_or_inconclusive
8000,structured_gap,D-U1-E6-CONDITIONAL-GAP-01,4.0,8.0,8.0,0.2703435719013214,0.2532981336116791,0.08740234375,63.627410888671875,57.46382141113281,4.1512370109558105,0.2991793751716614,0.3668011724948883,0.3450605869293213,0.009267335757613182,0.014476153999567032,0.19078126549720764,0.2021484375,0.5848917961120605,0.008076141588389874,0.22389204800128937,0.19078125059604645,0.3989007018503411,0.5,budget_matched_global,False,0.5775424838066101,structured_gap__budget_matched_global__a0.5__f4,not_run,139,False,False,False,formal_persistent_drift_or_inconclusive
