step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,near_zero,0.5681596398353577,-0.06125842034816742,0.4029291272163391,0.801748514175415,0.41762447357177734,0.3805091977119446,0.44516515731811523,-0.9662449359893799,-0.8093099594116211,0.8984375,0.1015625,1.3600281476974487,3.2834770679473877,0.2895779609680176,0.1934542953968048,0.07158755511045456,0.2616004943847656,0.07158755511045456,0.1351172666084322,0.31006988883018494,0.25566717088222507,False,
3,near_zero,0.5682271122932434,-0.06114863231778145,0.4028785228729248,0.8016529083251953,0.4175102412700653,0.380367636680603,0.44506824016571045,-0.9666169881820679,-0.8095276355743408,0.90625,0.09375,1.356886863708496,3.251004695892334,0.22615356743335724,0.18911224603652954,0.06250490248203278,0.24977314472198486,0.06250490248203278,0.15127793062941333,0.25099632143974304,0.25566717088222507,False,
