step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,global_scale,0.5681507587432861,-0.06127279996871948,0.4029334783554077,0.8017611503601074,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.23828125,0.76171875,1.3600281476974487,7.14321756362915,1.2729252576828003,0.39376288652420044,3.9559035301208496,3.6519274711608887,0.3783591091632843,0.0049769020342120395,1.1318608522415161,0.25566717088222507,False,
3,global_scale,0.568202793598175,-0.06118996441364288,0.40289103984832764,0.8016874194145203,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2578125,0.7421875,1.356893539428711,7.126753807067871,0.946189820766449,0.37573957443237305,4.249746322631836,3.9265804290771484,0.35948315262794495,0.004420729449559144,0.7699295282363892,0.25566717088222507,False,
