step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,far_cap,0.5681518316268921,-0.06127309426665306,0.40293052792549133,0.801759660243988,0.41759055852890015,0.38046854734420776,0.4451361298561096,-0.9663517475128174,-0.8093751072883606,0.8984375,0.1015625,1.3600281476974487,3.2834770679473877,0.2895779609680176,0.1934542953968048,0.07158755511045456,0.2616004943847656,0.202523335814476,0.1351172666084322,0.3781014382839203,0.25566717088222507,False,
3,far_cap,0.5682013034820557,-0.061200935393571854,0.4028831422328949,0.8016900420188904,0.41741883754730225,0.38025617599487305,0.4449899196624756,-0.9669100642204285,-0.8097036480903625,0.90625,0.09375,1.35689377784729,3.2514657974243164,0.22615475952625275,0.18918661773204803,0.0625242292881012,0.2498658150434494,0.19829322397708893,0.15129064354978444,0.35458481311798096,0.25566717088222507,False,
