step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,baseline,0.5681445598602295,-0.061289336532354355,0.40293270349502563,0.8017702102661133,0.41757631301879883,0.3804510533809662,0.4451233446598053,-0.966397762298584,-0.8094038367271423,0.8984375,0.1015625,1.3600281476974487,3.2834770679473877,0.2895779609680176,0.1934542953968048,0.07158755511045456,0.2616004943847656,0.2616004943847656,0.1351172666084322,0.4202084243297577,0.25566717088222507,False,
3,baseline,0.5681759715080261,-0.0612572580575943,0.4028908312320709,0.801726758480072,0.41736865043640137,0.38019782304763794,0.4449451267719269,-0.9670635461807251,-0.8098043203353882,0.90625,0.09375,1.3569056987762451,3.2517921924591064,0.22616171836853027,0.18923968076705933,0.06253919005393982,0.24993333220481873,0.24993333220481873,0.1512968752879713,0.3944358825683594,0.25566717088222507,False,
