seed,method,branch,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,task_failure_threshold,task_failure_onset,support_boundary_onset,support_event_type,stop_reason,finite_parameters,steps_completed
30,baseline,fixed_variance,0.5674878358840942,-0.06272221356630325,0.4031016528606415,0.8027234673500061,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
30,near_zero,fixed_variance,0.5674322843551636,-0.06283276528120041,0.40311291813850403,0.8028033971786499,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
30,far_zero,fixed_variance,0.5683267116546631,-0.0609327033162117,0.40285998582839966,0.8015084266662598,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
30,far_cap,fixed_variance,0.5683231353759766,-0.06094028428196907,0.40286099910736084,0.8015135526657104,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
30,global_scale,fixed_variance,0.568202793598175,-0.06118996441364288,0.40289103984832764,0.8016874194145203,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
30,far_to_near,fixed_variance,0.5688811540603638,-0.05982596427202225,0.4027506709098816,0.8007097244262695,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.25566717088222507,,,,max_steps,True,3
