seed,method,branch,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,task_failure_threshold,task_failure_onset,support_boundary_onset,support_event_type,stop_reason,finite_parameters,steps_completed
30,baseline,learnable_variance,0.5681759715080261,-0.0612572580575943,0.4028908312320709,0.801726758480072,0.41736865043640137,0.38019782304763794,0.4449451267719269,-0.9670635461807251,-0.8098043203353882,0.25566717088222507,,,,max_steps,True,3
30,near_zero,learnable_variance,0.5682271122932434,-0.06114863231778145,0.4028785228729248,0.8016529083251953,0.4175102412700653,0.380367636680603,0.44506824016571045,-0.9666169881820679,-0.8095276355743408,0.25566717088222507,,,,max_steps,True,3
30,far_zero,learnable_variance,0.5682046413421631,-0.06119343638420105,0.40288206934928894,0.801685094833374,0.4174255132675171,0.38026392459869385,0.4449959099292755,-0.9668897390365601,-0.8096901774406433,0.25566717088222507,,,,max_steps,True,3
30,far_cap,learnable_variance,0.5682013034820557,-0.061200935393571854,0.4028831422328949,0.8016900420188904,0.41741883754730225,0.38025617599487305,0.4449899196624756,-0.9669100642204285,-0.8097036480903625,0.25566717088222507,,,,max_steps,True,3
30,global_scale,learnable_variance,0.5681966543197632,-0.06121263653039932,0.402885377407074,0.8016968965530396,0.4174197316169739,0.38025879859924316,0.44498977065086365,-0.9669032096862793,-0.8097040057182312,0.25566717088222507,,,,max_steps,True,3
