seed,alpha,branch,finite_mean_fixed_point,analytic_normalized_extrapolation_displacement,analytic_reward,analytic_sigma,finite_variance_fixed_point,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,positive_gradient_norm,negative_gradient_norm,total_gradient_norm,normalized_field_residual,negative_raw_distance_mean,negative_standardized_distance_mean,dynamic_near_occupancy,dynamic_far_occupancy,local_negative_raw_distance,local_negative_standardized_distance,farthest_negative_raw_distance,farthest_negative_standardized_distance,stationary_audit_attempted,stationary_audit_1_succeeded,stationary_audit_2_succeeded,stationary_audit_succeeded,state_class,support_boundary_onset,support_event_type,stop_reason,normalized_extrapolation_displacement_window_slope,log_sigma_window_slope
50,0.0,fixed_variance,True,0.0,0.6469051754643524,0.1903943276465978,True,0.5704419612884521,0.004746589809656143,0.45976901054382324,0.7941020727157593,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.7865950465202332,0.0,0.7865950465202332,0.9999999999987287,1.339734435081482,7.0366291999816895,0.25390625,0.74609375,0.6659107804298401,3.49753475189209,1.8727312088012695,9.836065292358398,True,False,False,False,finite_continuing_drift_or_runaway,,,completed,nan,nan
50,1.0,fixed_variance,True,1.0301326151320167,0.9996046048538051,nan,False,0.5716804265975952,0.00787883996963501,0.4597328305244446,0.792317807674408,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.7823935151100159,1.835216999053955,1.8800761699676514,0.7182413731125327,1.3390254974365234,7.032905578613281,0.25390625,0.74609375,0.6673858761787415,3.505281686782837,1.8705166578292847,9.824434280395508,True,False,False,False,finite_continuing_drift_or_runaway,,,completed,nan,nan
50,1.75,fixed_variance,False,,,,,0.5736067295074463,0.012778539210557938,0.4595828056335449,0.7895445227622986,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.7777520418167114,3.2481448650360107,3.186185121536255,0.7914224321323443,1.3379093408584595,7.027043342590332,0.25390625,0.74609375,0.6696601510047913,3.5172266960144043,1.8670880794525146,9.806427001953125,False,False,False,False,finite_continuing_drift_or_runaway,,,completed,nan,nan
