seed,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,task_failure_threshold,task_failure_onset,nonfinite_onset,finite_parameters,steps_completed
50,uncontrolled_all,0.5692226886749268,0.0018702074885368347,0.46016642451286316,0.7958664894104004,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2567541092634201,,,True,3
50,far_cap,0.5723530650138855,0.009633436799049377,0.45961475372314453,0.7913484573364258,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2567541092634201,,,True,3
50,budget_matched_global,0.5696044564247131,0.0027741119265556335,0.46006059646606445,0.7953144311904907,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2567541092634201,,,True,3
