step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,far_zero,0.5681530237197876,-0.061270564794540405,0.4029301702976227,0.8017579913139343,0.41759276390075684,0.38047128915786743,0.4451381266117096,-0.9663445949554443,-0.8093706369400024,0.8984375,0.1015625,1.3600281476974487,3.2834770679473877,0.2895779609680176,0.1934542953968048,0.07158755511045456,0.2616004943847656,0.1934542953968048,0.1351172666084322,0.3720237612724304,0.25566717088222507,False,
3,far_zero,0.5682046413421631,-0.06119343638420105,0.40288206934928894,0.801685094833374,0.4174255132675171,0.38026392459869385,0.4449959099292755,-0.9668897390365601,-0.8096901774406433,0.90625,0.09375,1.356892466545105,3.2514266967773438,0.22615393996238708,0.18918032944202423,0.06252244859933853,0.2498577982187271,0.18918032944202423,0.1512899236011367,0.347852498292923,0.25566717088222507,False,
