step,target_probability,target_surprisal,entropy,direct_logit_score_norm,target_logit_gap
6600,8.349448303884318e-09,18.601070371657556,0.0013141457773354404,1.4141199942740932,18.600938032843352
6700,6.8361223026699406e-09,18.80104518088325,0.0012010901247031984,1.4141288954740967,18.800925432720156
6800,5.5970711413572265e-09,19.001022386494917,0.00109764918911092,1.4141369501532086,19.00091403137714
6900,4.582588789627142e-09,19.201001760597237,0.0010030171790890352,1.4141442387706686,19.20090371478604
7000,3.751976395671108e-09,19.400983096954658,0.0009164545435648984,1.4141508341467324,19.40089437976062
7100,3.0719103380023566e-09,19.60096620893512,0.0008372826705093216,1.4141568021864086,19.60088593292657
7200,2.5151058981807845e-09,19.80095092764865,0.0007648789932569016,1.4141622025349037,19.800878289789182
7300,2.0592230195639894e-09,20.000937100262227,0.00069867247515386,1.4141670891711675,20.00087137388941
7400,1.6859703079337223e-09,20.200924588474535,0.0006381394450435532,1.4141715109453468,20.20086511604012
7500,1.3803713674457324e-09,20.400913267135316,0.0005827997578745128,1.41417551206541,20.400859453634837
7600,1.1301640666953623e-09,20.60090302299566,0.000532213256400035,1.4141791325377278,20.600854330022084
7700,9.253086544607455e-10,20.800893753576975,0.00048597651155552965,1.4141824085659387,20.800849693939227
7800,7.575850056605376e-10,21.00088536614729,0.0004437198206076225,1.4141853729120344,21.00084549900007
7900,6.202628495806497e-10,21.200877776794687,0.0004051044436192407,1.4141880552232264,21.2008417032311
8000,5.078317573167055e-10,21.400870909588825,0.00036982006012361597,1.4141904823278237,21.40083826865187
8100,4.157800606571077e-10,21.600864695822082,0.0003375824291772633,1.4141926785030532,21.600835160895258
8200,3.4041383614779394e-10,21.800859073322737,0.0003081312371659811,1.4141946657174687,21.800832348863757
8300,2.787086943513475e-10,22.000853985833412,0.00028122811885776213,1.4141964638503595,22.000829804418466
8400,2.281884296523646e-10,22.200849382448727,0.0002566548382514401,1.414198090890331,22.200827502097738
8500,1.868256630442231e-10,22.40084521710619,0.00023421161675966955,1.4141995631150308,22.400825418862446
8600,1.5296049230252852e-10,22.60084144812561,0.00021371559717687962,1.4142008952538079,22.600823533865537
8700,1.2523388614259265e-10,22.800838037792307,0.00019499943275287431,1.414202100634921,22.800821828243535
8800,1.0253315030999086e-10,23.000834951979854,0.00017790999148241277,1.4142031913187636,23.000820284927798
8900,8.394727776359083e-11,23.200832159808773,0.00016230716647711,1.4142041782184283,23.200818888473762
9000,6.873039158736098e-11,23.400829633337658,0.00014806278397062726,1.4142050712088146,23.400817624906452
9100,5.627181390392196e-11,23.600827347283673,0.0001350596011598291,1.4142058792253678,23.60081648158065
9200,4.6071559874192095e-11,23.800825278769633,0.0001231903866782345,1.4142066103534323,23.800815447054383
9300,3.7720273511283635e-11,24.000823407095105,0.00011235707706064527,1.4142072719091077,24.000814510974415
9400,3.088280024020903e-11,24.200821713529358,0.00010247000306114703,1.4142078705124215,24.20081366397269
9500,2.52847370442616e-11,24.40082018112394,9.344718018183736e-05,1.4142084121535419,24.40081289757257
9600,2.0701420505800545e-11,24.60081879454308,8.52136581930531e-05,1.4142089022526958,24.60081220410402
9700,1.6948910865143454e-11,24.800817539910327,7.770092485193217e-05,1.4142093457143865,24.80081157662689
9800,1.387661030975496e-11,25.00081640466958,7.084635939263122e-05,1.414209746976459,25.000811008861398
9900,1.1361219279427197e-11,25.2008153774596,6.459273172024346e-05,1.4142101100544944,25.20081049512538
10000,9.301788262160176e-12,25.400814448000187,5.888774355891318e-05,1.4142104385819858,25.40081003027734
10100,7.615666513705342e-12,25.600813606989398,5.368360810738476e-05,1.4142107358466889,25.600809609665063
10200,6.23518512479968e-12,25.80081284601043,4.8936665028360756e-05,1.4142110048235177,25.800809229079015
10300,5.104941327880485e-12,26.00081215744741,4.460702785437233e-05,1.4142112482043105,26.000808884710246
10400,4.1795750618284346e-12,26.200811534409254,4.0658261129172216e-05,1.4142114684247626,26.20080857311234
10500,3.4219485670351853e-12,26.400810970660576,3.705708481776943e-05,1.4142116676887986,26.400808291166793
10600,2.8016559564109002e-12,26.600810460559245,3.3773103719631404e-05,1.4142118479906252,26.60080803605176
10700,2.293802949783236e-12,26.800809999000084,3.077855980395059e-05,1.414212011134686,26.800807805213964
10800,1.878007800812638e-12,27.000809581363757,2.8048105555844118e-05,1.4142121587537186,27.00080759634315
10900,1.537583322087893e-12,27.200809203470513,2.555859657550284e-05,1.4142122923250915,27.200807407348908
11000,1.2588671816602798e-12,27.400808861538344,2.328890182180492e-05,1.414212413185589,27.400807236339745
11100,1.030673594549228e-12,27.600808552145146,2.1219730017830123e-05,1.4142125225447895,27.60080708160418
11200,8.438444044776856e-13,27.800808272194438,1.9333470862674642e-05,1.4142126214971675,27.80080694159357
11300,6.908815397658434e-13,28.000808018884427,1.761404980338939e-05,1.4142127110330482,28.000806814906667
11400,5.656460929887783e-13,28.20080778967993,1.6046795223107824e-05,1.4142127920485186,28.20080670027555
11500,4.631119477342897e-13,28.400807582287356,1.4618317000106006e-05,1.414212865354392,28.400806596553302
11600,3.7916406488052906e-13,28.60080739463078,1.331639547320282e-05,1.414212931684326,28.600806502701555
11700,3.104333330909275e-13,28.800807224832045,1.2129879935083892e-05,1.414212991702162,28.80080641778097
11800,2.541613556314608e-13,29.00080707119177,1.1048595845748252e-05,1.4142130460085705,29.000806340941644
11900,2.0808974702799565e-13,29.200806932172277,1.0063260023484525e-05,1.414213095147061,29.200806271414546
12000,1.7036949672282338e-13,29.40080680638223,9.165403138519325e-06,1.4142131396094224,29.400806208503834
12100,1.3948676222971444e-13,29.600806692562674,8.347298884115076e-06,1.4142131798406443,29.600806151579867
12200,1.1420211364621266e-13,29.800806589574478,7.6018992593849095e-06,1.41421321624337,29.80080610007294
12300,9.350079122177326e-14,30.000806496386893,6.9227754394444394e-06,1.4142132491819277,30.000806053467546
12400,7.65519796652227e-14,30.20080641206728,6.304063757866385e-06,1.414213278985974,30.200806011297246
12500,6.2675464742776e-14,30.400806335771748,5.740416361146216e-06,1.414213305953797,30.400805973139995
12600,5.131433399085301e-14,30.600806266736694,5.226956138569131e-06,1.414213330355297,30.600805938613895
12700,4.201262593636556e-14,30.8008062042712,4.759235557294976e-06,1.4142133524346916,30.800805907373395
12800,3.439703081582285e-14,31.00080614775008,4.333199070385436e-06,1.4142133724129569,31.00080587910582
12900,2.8161908383752757e-14,31.20080609660768,3.945148788095175e-06,1.4142133904900418,31.200805853528287
13000,2.3057021526119656e-14,31.400806050332115,3.5917131337533887e-06,1.414213406846867,31.400805830384776
13100,1.8877493388250807e-14,31.60080600846026,3.2698182266979855e-06,1.414213421647136,31.60080580944367
13200,1.545558496355615e-14,31.80080597057305,2.976661754701819e-06,1.414213435038975,31.80080579049539
13300,1.265396315027317e-14,32.00080593629129,2.7096891258218603e-06,1.4142134471564132,32.00080577335028
13400,1.036018910081097e-14,32.2008059052719,2.4665716977688086e-06,1.4142134581207255,32.20080575783677
13500,8.482205662611623e-15,32.40080587720439,2.2451869088171925e-06,1.4142134680416465,32.400805743799566
13600,6.944642806282041e-15,32.600805851807884,2.043600143092572e-06,1.4142134770184676,32.6008057310982
13700,5.68579276530273e-15,32.800805828828175,1.8600481814188368e-06,1.414213485141032,32.800805719605535
13800,4.655133489375347e-15,33.00080580803528,1.692924100775694e-06,1.4142134924906324,33.000805709206546
13900,3.811301019141301e-15,33.2008057892211,1.5407634935554261e-06,1.4142134991408264,33.200805699797165
14000,3.120429406729875e-15,33.400805772197344,1.402231896618413e-06,1.4142135051581708,33.40080569128322
14100,2.5547915574519394e-15,33.60080575679362,1.2761133206115197e-06,1.4142135106028897,33.60080568357949
14200,2.0916864449435106e-15,33.800805742855765,1.1612997858395667e-06,1.4142135155294753,33.80080567660888
14300,1.7125280398691104e-15,34.000805730244295,1.0567817788018712e-06,1.4142135199872343,34.00080567030163
14400,1.4020993877490278e-15,34.20080571883295,9.616395430459592e-07,1.4142135240207816,34.20080566459459
14500,1.1479418994748816e-15,34.40080570850757,8.750351398320764e-07,1.4142135276704864,34.40080565943067
14600,9.398553446277023e-16,34.60080569916479,7.962052055562716e-07,1.4142135309728758,34.60080565475817
14700,7.694884805964151e-16,34.80080569071111,7.244543450600727e-07,1.4142135339610014,34.800805650530336
14800,6.300038880225567e-16,35.00080568306191,6.591491103640454e-07,1.4142135366647692,35.00080564670485
14900,5.158035612527855e-16,35.20080567614063,5.997125062724155e-07,1.4142135391112396,35.2008056432434
15000,4.223042407895258e-16,35.40080566987802,5.456189835925894e-07,1.4142135413248977,35.40080564011137
15100,3.4575347104889403e-16,35.60080566421138,4.963898726937836e-07,1.4142135433278984,35.6008056372774
15200,2.830790011826351e-16,35.80080565908402,4.515892200070469e-07,1.4142135451402882,35.80080563471315
15300,2.317654848940807e-16,36.00080565444459,4.108199931133561e-07,1.4142135467802066,36.00080563239292
15400,1.897535307813841e-16,36.20080565024667,3.737206212964613e-07,1.414213548264066,36.200805630293495
15500,1.553570517459603e-16,36.400805646448255,3.3996184164983197e-07,1.4142135496067176,36.40080562839387
15600,1.2719559640910743e-16,36.60080564301132,3.092438244879119e-07,1.414213550821599,36.60080562667504
15700,1.0413894676008883e-16,36.80080563990146,2.812935523866547e-07,1.4142135519208692,36.800805625119786
15800,8.52617585455538e-17,37.00080563708756,2.5586243400992347e-07,1.41421355291553,37.000805623712544
15900,6.98064239604893e-17,37.200805634541446,2.327241263317943e-07,1.4142135538155363,37.20080562243923
16000,5.715266619052094e-17,37.40080563223764,2.11672551815649e-07,1.4142135546298955,37.400805621287105
16100,4.6792645528121727e-17,37.60080563015308,1.925200913809383e-07,1.4142135553667583,37.60080562024463
16200,3.8310577984010743e-17,37.80080562826691,1.7509593679032624e-07,1.4142135560334994,37.800805619301364
16300,3.136604841723316e-17,38.00080562656024,1.5924459155011915e-07,1.4142135566367917,38.000805618447885
16400,2.568034848137901e-17,38.20080562501598,1.4482450166931942e-07,1.4142135571826733,38.20080561767561
16500,2.1025291080842513e-17,38.4008056236187,1.3170681220354232e-07,1.414213557676607,38.40080561697687
16600,1.7214052422065807e-17,38.6008056223544,1.197742302474703e-07,1.4142135581235369,38.600805616344616
16700,1.4093674119164618e-17,38.80080562121042,1.089199928904894e-07,1.4142135585279358,38.800805615772546
16800,1.1538924437163202e-17,39.00080562017533,9.904692467404076e-08,1.4142135588938511,39.00080561525493
16900,9.447272302996833e-18,39.20080561923873,9.006657924728501e-08,1.414213559224945,39.200805614786574
17000,7.734772373720139e-18,39.40080561839129,8.189845891104848e-08,1.414213559524531,39.40080561436281
17100,6.332696015278536e-18,39.600805617624495,7.446930201155342e-08,1.4142135597956078,39.600805613979375
17200,5.184772981200045e-18,39.80080561693071,6.771243468977714e-08,1.4142135600408883,39.80080561363247
17300,4.2449330901011555e-18,40.000805616302934,6.156718177318241e-08,1.414213560262827,40.00080561331856
17400,3.475457267598278e-18,40.200805615734915,5.5978326725151356e-08,1.4142135604636454,40.20080561303455
17500,2.8454637474535192e-18,40.40080561522096,5.0895624085895124e-08,1.4142135606453536,40.40080561277757
17600,2.329668677892077e-18,40.600805614755934,4.6273352676789244e-08,1.41421356080977,40.60080561254506
17700,1.907371391875326e-18,40.80080561433517,4.2069909290367606e-08,1.41421356095854,40.800805612334685
17800,1.5616236166640294e-18,41.00080561395445,3.824743935311783e-08,1.4142135610931528,41.00080561214433
17900,1.2785492801361196e-18,41.20080561360998,3.4771500005809086e-08,1.4142135612149553,41.20080561197212
18000,1.0467876152994217e-18,41.400805613298296,3.161075353100735e-08,1.414213561325167,41.4008056118163
18100,8.570372128284962e-19,41.600805613016284,2.8736689076719822e-08,1.4142135614248905,41.60080561167532
18200,7.01682722853973e-19,41.80080561276112,2.6123367070530216e-08,1.414213561515124,41.800805611547766
18300,5.744892242366701e-19,42.00080561253026,2.3747188691006667e-08,1.4142135615967708,42.00080561143237
18400,4.703519952927227e-19,42.200805612321375,2.158668606302955e-08,1.4142135616706477,42.200805611327965
18500,3.850916433905215e-19,42.40080561213238,1.9622328788778227e-08,1.4142135617374945,42.40080561123351
18600,3.152863712510735e-19,42.600805611961384,1.7836350794235343e-08,1.4142135617979799,42.60080561114805
18700,2.5813464820955533e-19,42.80080561180666,1.621259117401391e-08,1.4142135618527094,42.80080561107072
18800,2.113427749537122e-19,43.000805611666685,1.4736349505469137e-08,1.4142135619022307,43.00080561100078
18900,1.7303282931735858e-19,43.20080561154003,1.3394253776217276e-08,1.4142135619470393,43.20080561093749
19000,1.416672986704467e-19,43.40080561142545,1.217414161713e-08,1.4142135619875837,43.400805610880255
19100,1.159873741390019e-19,43.60080561132179,1.1064950077925876e-08,1.4142135620242702,43.60080561082847
19200,9.49624301852697e-20,43.80080561122799,1.0056617707849867e-08,1.4142135620574652,43.80080561078162
19300,7.774866198629822e-20,44.00080561114314,9.139993013912459e-09,1.4142135620875014,44.00080561073925
19400,6.365522058373398e-20,44.20080561106637,8.306753212002647e-09,1.4142135621146792,44.20080561070092
19500,5.2116486689485024e-20,44.400805610996926,7.54932881493099e-09,1.4142135621392709,44.40080561066625
19600,4.2669370397741235e-20,44.6008056109341,6.8608363233654826e-09,1.414213562161522,44.60080561063489
19700,3.4934725761091816e-20,44.80080561087726,6.2350149015329235e-09,1.4142135621816558,44.800805610606524
19800,2.860213433242216e-20,45.00080561082584,5.666172073708568e-09,1.4142135621998737,45.00080561058087
19900,2.341744698271071e-20,45.200805610779334,5.149130422747946e-09,1.4142135622163579,45.20080561055767
20000,1.9172584004125106e-20,45.40080561073726,4.6791824127452695e-09,1.4142135622312735,45.40080561053669
