step,method,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,near_occupancy,far_occupancy,raw_distance_mean,standardized_distance_mean,positive_gradient_norm,near_negative_gradient_norm,far_negative_gradient_norm,raw_negative_gradient_norm,post_control_negative_gradient_norm,far_scale,total_update_norm,task_threshold,support_boundary_event,support_event_type
1,far_to_near,0.5683278441429138,-0.06093607842922211,0.4028966426849365,0.801506757736206,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.23828125,0.76171875,1.3600281476974487,7.14321756362915,1.2729252576828003,0.39376288652420044,3.9559035301208496,3.6519274711608887,3.6519274711608887,0.0049769020342120395,4.500408172607422,0.25566717088222507,False,
3,far_to_near,0.5688811540603638,-0.05982596427202225,0.4027506709098816,0.8007097244262695,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,0.2578125,0.7421875,1.3566842079162598,7.1256537437438965,0.9423454999923706,0.3771735727787018,4.246929168701172,3.922844409942627,3.922844648361206,0.004440544659401078,4.396368980407715,0.25566717088222507,False,
