seed,protocol,embedding_mode,concentration_mode,method,alpha,far_lambda,completed_steps,terminal_class,task_performance_collapse,support_or_temperature_boundary,nan_inf_numerical_failure,final_hidden_optimal_probability,final_positive_support_probability,final_expected_semantic_reward,final_normalized_semantic_extrapolation,final_entropy_mean,final_effective_support_mean,final_effective_support_p05,final_concentration_mean,final_concentration_min,final_concentration_max
15,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.14885979890823364,0.666971743106842,0.8561383485794067,-0.2259763926267624,1.9507187604904175,7.177513122558594,5.122808456420898,10.685651779174805,5.749148845672607,15.99190616607666
15,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18441002070903778,0.6929876208305359,0.8759320378303528,-0.027998600155115128,1.672904133796692,5.527233123779297,3.366516351699829,14.695470809936523,6.034291744232178,25.546159744262695
15,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23533755540847778,0.7533310055732727,0.9003933668136597,-0.021338097751140594,0.10985831916332245,1.148195505142212,1.0,466.6231384277344,203.2789306640625,536.8351440429688
15,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.18935394287109375,0.7839073538780212,0.8842438459396362,-0.18384309113025665,0.23067131638526917,1.66486394405365,1.0,319.5146484375,0.05000000074505806,482.5826416015625
15,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2359379231929779,0.7517207860946655,0.8999882936477661,-0.02379493974149227,0.10953721404075623,1.1479945182800293,1.0,466.57708740234375,202.90599060058594,536.6546630859375
15,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23757241666316986,0.7495929002761841,0.9001585245132446,-0.022468427196145058,0.10741843283176422,1.145056128501892,1.0,466.5467529296875,200.7764129638672,536.7316284179688
15,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.14885979890823364,0.666971743106842,0.8561383485794067,-0.2259763926267624,1.9507187604904175,7.177513122558594,5.122808456420898,10.685651779174805,5.749148845672607,15.99190616607666
15,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18441002070903778,0.6929876208305359,0.8759320378303528,-0.027998600155115128,1.672904133796692,5.527233123779297,3.366516351699829,14.695470809936523,6.034291744232178,25.546159744262695
15,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23533755540847778,0.7533310055732727,0.9003933668136597,-0.021338097751140594,0.10985831916332245,1.148195505142212,1.0,466.6231384277344,203.2789306640625,536.8351440429688
15,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2359379231929779,0.7517207860946655,0.8999882936477661,-0.02379493974149227,0.10953721404075623,1.1479945182800293,1.0,466.57708740234375,202.90599060058594,536.6546630859375
15,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.021861931309103966,0.11148679256439209,0.5233474373817444,0.4251578450202942,3.780620813369751,44.50968551635742,30.247665405273438,1.9673227071762085,0.5408862233161926,4.796231269836426
15,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022228341549634933,0.11820705980062485,0.526752233505249,0.4325938820838928,3.6829183101654053,40.85696029663086,24.695785522460938,2.3008718490600586,0.5389152765274048,6.569088935852051
15,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02287156693637371,0.12267092615365982,0.5304360389709473,0.48260384798049927,3.6165988445281982,38.49812698364258,22.006563186645508,2.5316004753112793,0.4636816680431366,7.266458511352539
15,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022871561348438263,0.12267068028450012,0.5304364562034607,0.4826413691043854,3.616602659225464,38.49822998046875,22.00914764404297,2.5315942764282227,0.46361416578292847,7.2663655281066895
16,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.11811622977256775,0.6179549098014832,0.8533658981323242,-0.20194107294082642,2.2430124282836914,9.62338638305664,7.047030448913574,8.0,8.0,8.0
16,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.15224535763263702,0.5438407063484192,0.8703281283378601,0.32669776678085327,2.2567026615142822,9.75501823425293,7.18391752243042,8.0,8.0,8.0
16,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.15239158272743225,0.373178094625473,0.8592890501022339,0.8470019698143005,2.3331453800201416,10.581474304199219,7.174389839172363,8.0,8.0,8.0
16,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.10798642039299011,0.1708112210035324,0.8125599026679993,1.3420742750167847,2.3605315685272217,10.892288208007812,6.938232898712158,8.0,8.0,8.0
16,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.12427288293838501,0.707490861415863,0.8662815690040588,-0.21113044023513794,1.9032325744628906,6.847490310668945,5.009899616241455,12.36998176574707,5.676494598388672,21.54501724243164
16,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.167302206158638,0.7357740998268127,0.8878461122512817,0.05528455972671509,1.5407757759094238,4.820605754852295,3.102864980697632,20.586732864379883,6.0460004806518555,42.00120162963867
16,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.19558905065059662,0.7836452722549438,0.9012568593025208,0.048694007098674774,0.12697573006153107,1.170583963394165,1.0,495.7309265136719,411.14385986328125,540.302978515625
16,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.15227560698986053,0.8191062211990356,0.8911219835281372,-0.11539556086063385,0.1630689650774002,1.2215369939804077,1.0,442.2323303222656,171.12184143066406,511.7970275878906
16,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.19205054640769958,0.7875965237617493,0.9003221392631531,0.04894271492958069,0.126752108335495,1.1704672574996948,1.0,495.3031311035156,405.47332763671875,539.9198608398438
16,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20061761140823364,0.7804455757141113,0.9023847579956055,0.04379812628030777,0.121060810983181,1.1610479354858398,1.0,497.20135498046875,405.865234375,539.9290771484375
16,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.12427288293838501,0.707490861415863,0.8662815690040588,-0.21113044023513794,1.9032325744628906,6.847490310668945,5.009899616241455,12.36998176574707,5.676494598388672,21.54501724243164
16,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.167302206158638,0.7357740998268127,0.8878461122512817,0.05528455972671509,1.5407757759094238,4.820605754852295,3.102864980697632,20.586732864379883,6.0460004806518555,42.00120162963867
16,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.19558905065059662,0.7836452722549438,0.9012568593025208,0.048694007098674774,0.12697573006153107,1.170583963394165,1.0,495.7309265136719,411.14385986328125,540.302978515625
16,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.19205054640769958,0.7875965237617493,0.9003221392631531,0.04894271492958069,0.126752108335495,1.1704672574996948,1.0,495.3031311035156,405.47332763671875,539.9198608398438
16,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.021186228841543198,0.1335546225309372,0.5386555790901184,-0.18686434626579285,3.698230743408203,41.89547348022461,23.506999969482422,2.163001298904419,0.3992701768875122,5.674323558807373
16,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022231942042708397,0.14417105913162231,0.5443917512893677,-0.17134521901607513,3.565633773803711,37.34245681762695,18.90614128112793,2.616117477416992,0.5416483879089355,6.386312007904053
16,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022994183003902435,0.15312504768371582,0.5485419631004333,-0.2030523717403412,3.4588565826416016,34.27781295776367,15.177071571350098,3.003709554672241,0.5910180807113647,8.245344161987305
16,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022997360676527023,0.15314644575119019,0.5485573410987854,-0.20326507091522217,3.4585330486297607,34.26565170288086,15.165281295776367,3.0045955181121826,0.6005706787109375,8.246788024902344
17,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.12385772168636322,0.6087274551391602,0.8529003858566284,-0.21321764588356018,2.2596302032470703,9.823020935058594,6.973632335662842,8.0,8.0,8.0
17,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.16689129173755646,0.5419666171073914,0.8751446008682251,0.31568634510040283,2.2318899631500244,9.54123592376709,6.881384372711182,8.0,8.0,8.0
17,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.1790827363729477,0.36489129066467285,0.8743320107460022,0.9313585162162781,2.2296388149261475,9.51901912689209,6.675760269165039,8.0,8.0,8.0
17,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.11601947993040085,0.1686461716890335,0.8266716599464417,1.448386549949646,2.2364261150360107,9.62031364440918,6.541953086853027,8.0,8.0,8.0
17,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13429242372512817,0.6927430629730225,0.8676657676696777,-0.2148609757423401,1.9138753414154053,6.886662483215332,5.234340667724609,11.79149055480957,6.154106140136719,20.961320877075195
17,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.1726074367761612,0.7193697690963745,0.8879387378692627,-0.007260710000991821,1.60500967502594,5.149742126464844,3.231975793838501,17.107688903808594,5.873558044433594,37.512516021728516
17,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23354128003120422,0.7474072575569153,0.9078927040100098,-0.007430763449519873,0.15229260921478271,1.2097018957138062,1.0,501.0047912597656,409.7074279785156,544.781494140625
17,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.1896672397851944,0.7651625871658325,0.8940083980560303,-0.18473529815673828,0.18526113033294678,1.271240472793579,1.0,454.9853210449219,2.2911837100982666,509.13800048828125
17,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23796260356903076,0.7416455745697021,0.9095921516418457,-0.0023027434945106506,0.15208788216114044,1.208662509918213,1.0,500.8712158203125,411.3043212890625,545.016845703125
17,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23674443364143372,0.740241527557373,0.9082525372505188,-0.003586221719160676,0.15121793746948242,1.2068190574645996,1.0,500.9956970214844,415.2457275390625,544.9393920898438
17,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.13429242372512817,0.6927430629730225,0.8676657676696777,-0.2148609757423401,1.9138753414154053,6.886662483215332,5.234340667724609,11.79149055480957,6.154106140136719,20.961320877075195
17,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.1726074367761612,0.7193697690963745,0.8879387378692627,-0.007260710000991821,1.60500967502594,5.149742126464844,3.231975793838501,17.107688903808594,5.873558044433594,37.512516021728516
17,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23354128003120422,0.7474072575569153,0.9078927040100098,-0.007430763449519873,0.15229260921478271,1.2097018957138062,1.0,501.0047912597656,409.7074279785156,544.781494140625
17,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23796260356903076,0.7416455745697021,0.9095921516418457,-0.0023027434945106506,0.15208788216114044,1.208662509918213,1.0,500.8712158203125,411.3043212890625,545.016845703125
17,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.0209195576608181,0.10434073209762573,0.536211371421814,-0.180856853723526,3.8241806030273438,46.54169464111328,32.443973541259766,1.7883789539337158,0.3008129596710205,4.388205051422119
17,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02146962657570839,0.11051235347986221,0.5389337539672852,-0.1854279488325119,3.711042881011963,42.04790115356445,26.132442474365234,2.1533358097076416,0.3481452763080597,5.577907085418701
17,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02170916646718979,0.11486376821994781,0.5437914729118347,-0.17881372570991516,3.6330347061157227,39.23800277709961,22.566194534301758,2.4395456314086914,0.3653986155986786,6.701046943664551
17,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.021708903834223747,0.11486366391181946,0.5437907576560974,-0.17878639698028564,3.633021593093872,39.237548828125,22.566930770874023,2.439586639404297,0.3654331862926483,6.700938701629639
18,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.12631335854530334,0.5962796211242676,0.8473773002624512,-0.1576930582523346,2.274885654449463,9.89952564239502,7.324066638946533,8.0,8.0,8.0
18,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.16112564504146576,0.5158824920654297,0.8663908243179321,0.42233359813690186,2.2696354389190674,9.843865394592285,7.475133419036865,8.0,8.0,8.0
18,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.15085330605506897,0.3544986844062805,0.8565576076507568,0.9624001979827881,2.3233113288879395,10.408163070678711,7.638134479522705,8.0,8.0,8.0
18,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.10282225906848907,0.16549023985862732,0.8182381987571716,1.510520339012146,2.3635029792785645,10.841288566589355,7.770160675048828,8.0,8.0,8.0
18,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13885392248630524,0.6772485375404358,0.862604022026062,-0.1463700234889984,1.934767246246338,7.068074703216553,5.0317559242248535,11.340460777282715,4.57481050491333,16.492176055908203
18,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.1802189201116562,0.7013998627662659,0.882268488407135,0.12230639904737473,1.5701851844787598,5.194324493408203,2.6473453044891357,18.713516235351562,0.5923033356666565,41.02047348022461
18,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2523595690727234,0.7292445302009583,0.9045639634132385,0.10092831403017044,0.09302782267332077,1.1228139400482178,1.0,503.14715576171875,339.43670654296875,547.12841796875
18,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.1785060167312622,0.7972395420074463,0.8883383274078369,-0.10265161097049713,0.17183978855609894,1.419039011001587,1.0,383.85430908203125,0.05000000074505806,487.93280029296875
18,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25530943274497986,0.726855456829071,0.9049230217933655,0.09768056869506836,0.09343285113573074,1.123244047164917,1.0,503.38494873046875,343.9053649902344,547.26513671875
18,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25742751359939575,0.7262426614761353,0.9049358367919922,0.09674905240535736,0.09114748239517212,1.120361089706421,1.0,503.3042907714844,339.32806396484375,547.2507934570312
18,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.13885392248630524,0.6772485375404358,0.862604022026062,-0.1463700234889984,1.934767246246338,7.068074703216553,5.0317559242248535,11.340460777282715,4.57481050491333,16.492176055908203
18,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.1802189201116562,0.7013998627662659,0.882268488407135,0.12230639904737473,1.5701851844787598,5.194324493408203,2.6473453044891357,18.713516235351562,0.5923033356666565,41.02047348022461
18,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2523595690727234,0.7292445302009583,0.9045639634132385,0.10092831403017044,0.09302782267332077,1.1228139400482178,1.0,503.14715576171875,339.43670654296875,547.12841796875
18,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25530943274497986,0.726855456829071,0.9049230217933655,0.09768056869506836,0.09343285113573074,1.123244047164917,1.0,503.38494873046875,343.9053649902344,547.26513671875
18,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.018649209290742874,0.1087854728102684,0.5156559944152832,0.006158213131129742,3.8216493129730225,46.4776611328125,31.155433654785156,1.873958945274353,0.5838035941123962,5.612685680389404
18,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.019810842350125313,0.11365990340709686,0.5166351199150085,0.027717316523194313,3.7398669719696045,43.41685104370117,25.274627685546875,2.1541271209716797,0.28166767954826355,7.115386009216309
18,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020064180716872215,0.11758646368980408,0.5190533995628357,0.020512649789452553,3.680975914001465,41.386837005615234,22.046968460083008,2.3555209636688232,0.24011488258838654,7.55579948425293
18,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020064180716872215,0.11758646368980408,0.5190533995628357,0.020512649789452553,3.680975914001465,41.386837005615234,22.046968460083008,2.3555209636688232,0.24011488258838654,7.55579948425293
19,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13596907258033752,0.6182328462600708,0.8510658740997314,-0.23506051301956177,2.1895570755004883,9.169599533081055,6.1918535232543945,8.0,8.0,8.0
19,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.18238815665245056,0.5491238832473755,0.8751261234283447,0.3191096782684326,2.17584228515625,9.042289733886719,6.13546085357666,8.0,8.0,8.0
19,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.18274731934070587,0.37415143847465515,0.8690388202667236,0.9220404028892517,2.214465379714966,9.444673538208008,6.121618747711182,8.0,8.0,8.0
19,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.10894472897052765,0.15037375688552856,0.8137624263763428,1.522642731666565,2.2387309074401855,9.70862102508545,5.727217674255371,8.0,8.0,8.0
19,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13703826069831848,0.6770201325416565,0.8595919609069824,-0.23113727569580078,1.962930679321289,7.273675918579102,5.146378517150879,10.197348594665527,4.113008499145508,17.267913818359375
19,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.17103791236877441,0.7070776224136353,0.8815568089485168,-0.007112158928066492,1.6591800451278687,5.483246803283691,3.3608837127685547,14.637561798095703,3.6905224323272705,35.3049430847168
19,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23514845967292786,0.7519456148147583,0.9085381627082825,0.056303419172763824,0.12136702239513397,1.1632864475250244,1.0,469.4661865234375,286.46575927734375,551.685546875
19,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.16864030063152313,0.7977469563484192,0.8890419006347656,-0.14251703023910522,0.3105100393295288,1.9171150922775269,1.0,274.8769836425781,0.05000000074505806,476.74969482421875
19,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24048063158988953,0.746597170829773,0.9090772271156311,0.05937807634472847,0.1272023618221283,1.1723965406417847,1.0,469.63916015625,286.08349609375,551.68896484375
19,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24261842668056488,0.7438611388206482,0.909256100654602,0.060641221702098846,0.13057337701320648,1.1784322261810303,1.0,469.56591796875,287.02606201171875,551.7115478515625
19,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.13703826069831848,0.6770201325416565,0.8595919609069824,-0.23113727569580078,1.962930679321289,7.273675918579102,5.146378517150879,10.197348594665527,4.113008499145508,17.267913818359375
19,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.17103791236877441,0.7070776224136353,0.8815568089485168,-0.007112158928066492,1.6591800451278687,5.483246803283691,3.3608837127685547,14.637561798095703,3.6905224323272705,35.3049430847168
19,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23514845967292786,0.7519456148147583,0.9085381627082825,0.056303419172763824,0.12136702239513397,1.1632864475250244,1.0,469.4661865234375,286.46575927734375,551.685546875
19,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24048063158988953,0.746597170829773,0.9090772271156311,0.05937807634472847,0.1272023618221283,1.1723965406417847,1.0,469.63916015625,286.08349609375,551.68896484375
19,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.01861480623483658,0.10602395236492157,0.5127272605895996,-0.08603417128324509,3.8532800674438477,47.940399169921875,32.13992691040039,1.6653002500534058,0.5632355213165283,4.218314170837402
19,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.018926819786429405,0.11344962567090988,0.5145663619041443,-0.0962415486574173,3.760124444961548,44.1898078918457,26.252063751220703,1.958787202835083,0.5045279264450073,5.343270778656006
19,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.019241197034716606,0.11503493040800095,0.5156800746917725,-0.14146015048027039,3.7228314876556396,42.78378677368164,24.030553817749023,2.0862841606140137,0.585726261138916,5.452002048492432
19,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.019241197034716606,0.11503493040800095,0.5156800746917725,-0.14146015048027039,3.7228314876556396,42.78378677368164,24.030553817749023,2.0862841606140137,0.585726261138916,5.452002048492432
20,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13544443249702454,0.6174701452255249,0.8435779809951782,-0.19139660894870758,2.197577476501465,9.198507308959961,5.980081081390381,8.0,8.0,8.0
20,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.17019794881343842,0.5398514866828918,0.8643503189086914,0.34656545519828796,2.2197914123535156,9.37447452545166,6.297041416168213,8.0,8.0,8.0
20,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.1677229404449463,0.35497769713401794,0.8576837778091431,0.936121940612793,2.2863383293151855,10.037187576293945,6.505882740020752,8.0,8.0,8.0
20,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.10101231932640076,0.15571144223213196,0.8098812103271484,1.4692405462265015,2.3372836112976074,10.5393705368042,7.174537658691406,8.0,8.0,8.0
20,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.1416333019733429,0.679726779460907,0.8541332483291626,-0.18145155906677246,1.958757758140564,7.203171730041504,5.471022605895996,10.312660217285156,4.849642276763916,15.886744499206543
20,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.17797845602035522,0.7057921886444092,0.8763010501861572,0.05401996895670891,1.6533008813858032,5.421077728271484,3.4795029163360596,14.956701278686523,4.354787349700928,31.737655639648438
20,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2368062436580658,0.7284709215164185,0.8976209163665771,0.12229349464178085,0.15093232691287994,1.2060495615005493,1.0,442.8798828125,35.77585983276367,541.9050903320312
20,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.17226862907409668,0.786784827709198,0.8782510161399841,-0.10088442265987396,0.45146703720092773,2.420612096786499,1.0,300.1651611328125,0.05000032112002373,487.7564697265625
20,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23867151141166687,0.7305670380592346,0.8982324004173279,0.1230020672082901,0.15394730865955353,1.2108198404312134,1.0,441.1471252441406,26.01331901550293,541.1985473632812
20,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24029450118541718,0.7279670238494873,0.898756742477417,0.12690457701683044,0.15266874432563782,1.2088449001312256,1.0,441.42425537109375,26.152164459228516,541.4005737304688
20,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.1416333019733429,0.679726779460907,0.8541332483291626,-0.18145155906677246,1.958757758140564,7.203171730041504,5.471022605895996,10.312660217285156,4.849642276763916,15.886744499206543
20,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.17797845602035522,0.7057921886444092,0.8763010501861572,0.05401996895670891,1.6533008813858032,5.421077728271484,3.4795029163360596,14.956701278686523,4.354787349700928,31.737655639648438
20,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2368062436580658,0.7284709215164185,0.8976209163665771,0.12229349464178085,0.15093232691287994,1.2060495615005493,1.0,442.8798828125,35.77585983276367,541.9050903320312
20,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23867151141166687,0.7305670380592346,0.8982324004173279,0.1230020672082901,0.15394730865955353,1.2108198404312134,1.0,441.1471252441406,26.01331901550293,541.1985473632812
20,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02210613526403904,0.13244658708572388,0.545487105846405,-0.21129056811332703,3.6717376708984375,40.79275131225586,21.96119499206543,2.303274154663086,0.34210723638534546,5.893608570098877
20,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02303124964237213,0.14463336765766144,0.5528728365898132,-0.22694942355155945,3.521846294403076,36.1003303527832,15.038570404052734,2.8235208988189697,0.20344822108745575,8.277382850646973
20,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02336125262081623,0.15198226273059845,0.5596031546592712,-0.24993720650672913,3.412619113922119,33.23515701293945,11.247340202331543,3.2634236812591553,0.16729533672332764,11.278870582580566
20,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02336125262081623,0.15198226273059845,0.5596031546592712,-0.24993720650672913,3.412619113922119,33.23515701293945,11.247340202331543,3.2634236812591553,0.16729533672332764,11.278870582580566
21,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.12897053360939026,0.5922536253929138,0.8516731262207031,-0.20252813398838043,2.2750165462493896,9.875494956970215,7.23909854888916,8.0,8.0,8.0
