step,stage,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,positive_gradient_norm,negative_gradient_norm,total_gradient_norm,normalized_field_residual,negative_raw_distance_mean,negative_standardized_distance_mean,dynamic_near_occupancy,dynamic_far_occupancy,local_negative_raw_distance,local_negative_standardized_distance,farthest_negative_raw_distance,farthest_negative_standardized_distance
0,initial,0.5705646872520447,0.005203947424888611,0.4599393606185913,0.7939280271530151,0.38058221340179443,0.3502987027168274,0.4102715849876404,-1.048969030380249,-0.8909358978271484,0.23673281073570251,0.0,0.23673281073570251,0.9999999999957758,1.339667797088623,3.544480323791504,0.82421875,0.17578125,0.6662205457687378,1.7564442157745361,1.8724215030670166,4.959970474243164
2,sgd,0.570559024810791,0.00515235960483551,0.45989343523979187,0.7939354181289673,0.3806037902832031,0.3503202199935913,0.4102931320667267,-1.0489076375961304,-0.8908834457397461,0.2366664856672287,0.0,0.2366664856672287,0.9999999999957746,1.339669942855835,3.5442862510681152,0.826171875,0.173828125,0.6661698818206787,1.7562124729156494,1.8724560737609863,4.959780216217041
