experiment_id,seed,alpha,branch,optimizer,steps_completed,stop_reason,support_boundary_onset,support_event_type,nan_inf_numerical_failure,task_performance_collapse,finite_mean_fixed_point,analytic_normalized_extrapolation_displacement,analytic_reward,analytic_sigma,finite_variance_fixed_point,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,log_sigma_output_finite,sigma_output_finite,positive_gradient_norm,negative_gradient_norm,total_gradient_norm,normalized_field_residual,negative_raw_distance_mean,negative_standardized_distance_mean,dynamic_near_occupancy,dynamic_far_occupancy,local_negative_raw_distance,local_negative_standardized_distance,farthest_negative_raw_distance,farthest_negative_standardized_distance,terminal_state,scientific_role_at_window_1_start,final_scientific_role,scientific_role_not_reversed,window_1_displacement_change,window_2_displacement_change,window_2_reward_change,window_1_raw_gradient_median,window_2_raw_gradient_median,window_2_over_window_1_raw_gradient_ratio,window_1_adam_update_median,window_2_adam_update_median,window_2_over_window_1_adam_update_ratio,strict_residual_gate_used_for_acceptance
C-U1-E4-CONV-01,53,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6378970742225647,2.0141820907592773,1.410526156425476,0.7111067175865173,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,31.55369758605957,31.519296646118164,0.048987071961164474,0.0007766726878517546,1.3076629638671875,6.868181228637695,0.373931884765625,0.626068115234375,1.9105970859527588,10.03494644165039,0.4906003475189209,2.576758861541748,terminal_state_inconclusive,over_extrapolation,over_extrapolation,True,0.007183074951171875,0.0009551048278808594,-0.0002415776252746582,0.02479328028857708,0.03428583964705467,1.3828682307460165,0.0026806502137333155,0.0028974858578294516,1.080889197324313,False
C-U1-E4-CONV-01,54,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9209734797477722,0.5679630637168884,0.3983897268772125,0.303523451089859,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,7.197563171386719,7.190855026245117,0.024024048820137978,0.00166967963331024,1.2192267179489136,6.40369176864624,0.12542724609375,0.87457275390625,0.8979184627532959,4.716098785400391,1.5023390054702759,7.8906707763671875,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.0020520687103271484,-0.00028246641159057617,1.0073184967041016e-05,0.03909340128302574,0.04134529083967209,1.057602804635577,0.003974344115704298,0.004097978584468365,1.0311081439263237,False
C-U1-E4-CONV-01,54,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9982401132583618,1.023050308227539,0.7167932987213135,0.035516705363988876,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,13.752472877502441,13.805974960327148,0.05866331234574318,0.0021286870977259356,1.2002311944961548,6.303923606872559,0.0,1.0,1.2165597677230835,6.389684677124023,1.183811902999878,6.217683792114258,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,-0.0009274482727050781,-0.0009894371032714844,0.0002853274345397949,0.04826236888766289,0.04126298055052757,0.8549721346370849,0.0034899499733000994,0.0037292141932994127,1.0685580658261027,False
C-U1-E4-CONV-01,54,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6413823962211609,2.0079331398010254,1.4062187671661377,0.7068343162536621,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,31.161378860473633,31.19120216369629,0.034996479749679565,0.0005612675397689345,1.306181788444519,6.860401630401611,0.37353515625,0.62646484375,1.905754566192627,10.009512901306152,0.4954041838645935,2.60198974609375,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,0.0042307376861572266,-0.0012254714965820312,0.0009738802909851074,0.04596640169620514,0.03417300432920456,0.7434344013929154,0.002820030553266406,0.0031443173065781593,1.1149940566906753,False
C-U1-E4-CONV-01,55,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9199905395507812,0.5648182034492493,0.3960300087928772,0.30554091930389404,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,6.927566051483154,6.969205379486084,0.050061170011758804,0.0036023597466813668,1.2195297479629517,6.405282974243164,0.125244140625,0.874755859375,0.8953976035118103,4.7028584480285645,1.504813313484192,7.903665542602539,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.008481740951538086,-0.00839143991470337,-0.0028192996978759766,0.04452184587717056,0.044411029666662216,0.9975109699895626,0.003816829062998295,0.0040545836091041565,1.0622911170978913,False
C-U1-E4-CONV-01,55,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9984201192855835,1.0274912118911743,0.7197584509849548,0.03469762206077576,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,13.698432922363281,13.71798038482666,0.0403718501329422,0.0014725430960129723,1.2002418041229248,6.30397891998291,0.0,1.0,1.2199432849884033,6.4074554443359375,1.1803851127624512,6.199686050415039,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.0004222393035888672,-0.005139946937561035,0.00031948089599609375,0.03781932219862938,0.03340059518814087,0.8831621839418198,0.0029921489767730236,0.0032931712921708822,1.1006040533859065,False
C-U1-E4-CONV-01,55,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.641067385673523,2.0089640617370605,1.4067174196243286,0.7071558237075806,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,32.118492126464844,32.14351272583008,0.030017321929335594,0.00046710839474008647,1.30652916431427,6.862227439880371,0.373809814453125,0.626190185546875,1.9069468975067139,10.015774726867676,0.49407005310058594,2.594982862472534,terminal_state_inconclusive,over_extrapolation,over_extrapolation,True,0.005559444427490234,-0.01462697982788086,0.008480608463287354,0.042181868106126785,0.034475769847631454,0.8173125419882472,0.0024236247409135103,0.0030594654381275177,1.2623511331933124,False
C-U1-E4-CONV-01,56,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9208071231842041,0.5671399235725403,0.39773908257484436,0.3039449453353882,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,6.943582534790039,6.951052188873291,0.01648314669728279,0.0011862957915122372,1.219326138496399,6.404213905334473,0.12518310546875,0.87481689453125,0.8969277143478394,4.710894584655762,1.50327467918396,7.8955841064453125,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.0005328059196472168,0.001835167407989502,0.0007309317588806152,0.05534509941935539,0.04822529852390289,0.8713562542998604,0.003692392725497484,0.003976074978709221,1.076828840890297,False
C-U1-E4-CONV-01,56,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9984400272369385,1.0241023302078247,0.7174331545829773,0.03298079967498779,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,13.71117115020752,13.751585960388184,0.04697412624955177,0.0017104665078010856,1.2002112865447998,6.303818225860596,0.0,1.0,1.2171471118927002,6.392769813537598,1.1831599473953247,6.214260101318359,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,-0.003929734230041504,-0.004293680191040039,0.0003172159194946289,0.033707890659570694,0.03590639308094978,1.0652221891776805,0.0031431708484888077,0.003299851668998599,1.0498480127432848,False
C-U1-E4-CONV-01,56,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6366888880729675,2.0161709785461426,1.4119834899902344,0.7126173377037048,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,31.244434356689453,31.22263526916504,0.04861060157418251,0.0007781796371325588,1.3079832792282104,6.869864463806152,0.373687744140625,0.626312255859375,1.9116203784942627,10.040321350097656,0.4895976185798645,2.5714924335479736,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,-0.002800464630126953,0.002354145050048828,-0.0010118484497070312,0.039022643119096756,0.036886584013700485,0.9452610347567427,0.0028600224759429693,0.0034822183661162853,1.2175493008907818,False
C-U1-E4-CONV-01,57,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9200226068496704,0.5646194219589233,0.3958694636821747,0.30560892820358276,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,6.529070854187012,6.5594587326049805,0.038145240396261215,0.002914402274396946,1.2194913625717163,6.405081272125244,0.125396728515625,0.874603271484375,0.895638108253479,4.7041215896606445,1.504568338394165,7.902379989624023,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.0022351741790771484,-0.002042412757873535,-0.0006070137023925781,0.04045316204428673,0.03844613954424858,0.9503865112487145,0.0035755073186010122,0.003850662149488926,1.0769554657199174,False
C-U1-E4-CONV-01,57,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9982977509498596,1.0335692167282104,0.7240151166915894,0.03617631271481514,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,12.61011028289795,12.586394309997559,0.040581442415714264,0.0016105980996727275,1.200263261795044,6.304090976715088,0.0,1.0,1.2237956523895264,6.4276885986328125,1.1765096187591553,6.179330825805664,terminal_state_inconclusive,beneficial_extrapolation,beneficial_extrapolation,True,0.007407784461975098,0.00017261505126953125,0.00022590160369873047,0.03529920056462288,0.03480323404073715,0.9859496386333806,0.0030272603034973145,0.003892781911417842,1.2859092120094902,False
