alpha,seed,seed_ci_low,seed_ci_high,steps_completed,steps_completed_ci_low,steps_completed_ci_high,nan_inf_numerical_failure,nan_inf_numerical_failure_ci_low,nan_inf_numerical_failure_ci_high,task_performance_collapse,task_performance_collapse_ci_low,task_performance_collapse_ci_high,finite_mean_fixed_point,finite_mean_fixed_point_ci_low,finite_mean_fixed_point_ci_high,analytic_normalized_extrapolation_displacement,analytic_normalized_extrapolation_displacement_ci_low,analytic_normalized_extrapolation_displacement_ci_high,analytic_reward,analytic_reward_ci_low,analytic_reward_ci_high,finite_variance_fixed_point,finite_variance_fixed_point_ci_low,finite_variance_fixed_point_ci_high,reward,reward_ci_low,reward_ci_high,normalized_extrapolation_displacement,normalized_extrapolation_displacement_ci_low,normalized_extrapolation_displacement_ci_high,distance_to_a_plus,distance_to_a_plus_ci_low,distance_to_a_plus_ci_high,distance_to_a_star,distance_to_a_star_ci_low,distance_to_a_star_ci_high,sigma_mean,sigma_mean_ci_low,sigma_mean_ci_high,sigma_min,sigma_min_ci_low,sigma_min_ci_high,sigma_max,sigma_max_ci_low,sigma_max_ci_high,log_sigma_min,log_sigma_min_ci_low,log_sigma_min_ci_high,log_sigma_max,log_sigma_max_ci_low,log_sigma_max_ci_high,log_sigma_output_finite,log_sigma_output_finite_ci_low,log_sigma_output_finite_ci_high,sigma_output_finite,sigma_output_finite_ci_low,sigma_output_finite_ci_high,positive_gradient_norm,positive_gradient_norm_ci_low,positive_gradient_norm_ci_high,negative_gradient_norm,negative_gradient_norm_ci_low,negative_gradient_norm_ci_high,total_gradient_norm,total_gradient_norm_ci_low,total_gradient_norm_ci_high,normalized_field_residual,normalized_field_residual_ci_low,normalized_field_residual_ci_high,negative_raw_distance_mean,negative_raw_distance_mean_ci_low,negative_raw_distance_mean_ci_high,negative_standardized_distance_mean,negative_standardized_distance_mean_ci_low,negative_standardized_distance_mean_ci_high,dynamic_near_occupancy,dynamic_near_occupancy_ci_low,dynamic_near_occupancy_ci_high,dynamic_far_occupancy,dynamic_far_occupancy_ci_low,dynamic_far_occupancy_ci_high,local_negative_raw_distance,local_negative_raw_distance_ci_low,local_negative_raw_distance_ci_high,local_negative_standardized_distance,local_negative_standardized_distance_ci_low,local_negative_standardized_distance_ci_high,farthest_negative_raw_distance,farthest_negative_raw_distance_ci_low,farthest_negative_raw_distance_ci_high,farthest_negative_standardized_distance,farthest_negative_standardized_distance_ci_low,farthest_negative_standardized_distance_ci_high,scientific_role_not_reversed,scientific_role_not_reversed_ci_low,scientific_role_not_reversed_ci_high,window_1_displacement_change,window_1_displacement_change_ci_low,window_1_displacement_change_ci_high,window_2_displacement_change,window_2_displacement_change_ci_low,window_2_displacement_change_ci_high,window_2_reward_change,window_2_reward_change_ci_low,window_2_reward_change_ci_high,window_1_raw_gradient_median,window_1_raw_gradient_median_ci_low,window_1_raw_gradient_median_ci_high,window_2_raw_gradient_median,window_2_raw_gradient_median_ci_low,window_2_raw_gradient_median_ci_high,window_2_over_window_1_raw_gradient_ratio,window_2_over_window_1_raw_gradient_ratio_ci_low,window_2_over_window_1_raw_gradient_ratio_ci_high,window_1_adam_update_median,window_1_adam_update_median_ci_low,window_1_adam_update_median_ci_high,window_2_adam_update_median,window_2_adam_update_median_ci_low,window_2_adam_update_median_ci_high,window_2_over_window_1_adam_update_ratio,window_2_over_window_1_adam_update_ratio_ci_low,window_2_over_window_1_adam_update_ratio_ci_high,strict_residual_gate_used_for_acceptance,strict_residual_gate_used_for_acceptance_ci_low,strict_residual_gate_used_for_acceptance_ci_high,support_boundary_onset_event_rate,n
0.75,59.5,56.95,61.95125000000001,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.567859686860304,0.567859686860304,0.567859686860304,0.9218821060593875,0.9218821060593875,0.9218821060593875,0.0,0.0,0.0,0.9206409364938736,0.9201151902973651,0.9211473052948713,0.566690868139267,0.5651746927946807,0.5681535892933607,0.3973878636956215,0.39631675023585555,0.3984043047949672,0.3042547181248665,0.3032401591911912,0.3053060203418136,0.19039438664913177,0.19039438664913177,0.19039438664913177,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,1.0,1.0,1.0,1.0,1.0,1.0,6.870188593864441,6.76395886361599,6.98333359837532,6.873040580749512,6.767431297898292,6.98266973078251,0.043883930705487725,0.03301942606922239,0.05553516569547355,0.003218879141529213,0.0024080339052750667,0.0040845731847345725,1.219328773021698,1.2192060360312462,1.2194487734138966,6.404227876663208,6.403582936525345,6.404858400225639,0.12519073486328125,0.1251129150390625,0.1252655029296875,0.8748092651367188,0.8747344970703125,0.8748870849609375,0.8970217823982238,0.8960753513127565,0.8979915854334831,4.711388826370239,4.706417961120605,4.7164823871850965,1.5032052397727966,1.502235994040966,1.5041496156156065,7.895220112800598,7.890129396319389,7.9001800978183745,1.0,1.0,1.0,0.0006184369325637817,-0.0016326247155666349,0.0028540167212486272,0.000361970067024231,-0.0018319600820541383,0.002818291783332825,0.0002178788185119629,-0.0005425537377595902,0.0010721059888601303,0.04679761482402682,0.04235026356065646,0.05107584744691849,0.04698013514280319,0.04317342943046242,0.050906535047106447,1.0332725658001503,0.9420409074616263,1.1302157612011228,0.0036917910212650893,0.0036006238835398106,0.0037857906316639853,0.003967552818357945,0.0038639641329064034,0.004074316949117929,1.0764832902318193,1.048315203286122,1.1064999067061352,0.0,0.0,0.0,0.0,20
1.0,59.5,56.95,61.95125000000001,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.030132615132017,1.030132615132017,1.030132615132017,0.999604604853805,0.999604604853805,0.999604604853805,0.0,0.0,0.0,0.9982822149991989,0.9982128880172968,0.9983543491363526,1.02889803647995,1.0274054646492006,1.030485489666462,0.7207818001508712,0.7197285115718842,0.7218917033076286,0.036034041084349155,0.03519482996780425,0.0368129923986271,0.19039438664913177,0.19039438664913177,0.19039438664913177,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,1.0,1.0,1.0,1.0,1.0,1.0,13.42750940322876,13.218501892089844,13.631871247291565,13.430635404586791,13.221044855117798,13.634124240875245,0.041207353677600624,0.03363152344943956,0.0490544931218028,0.0015329205769012793,0.0012534504306554873,0.0018272100158692097,1.200253075361252,1.200241946876049,1.2002639898657799,6.304037690162659,6.303979229331016,6.304095125198364,0.0,0.0,0.0,1.0,1.0,1.0,1.2206260979175567,1.2195740604400633,1.221714693456888,6.4110418319702145,6.4055162590742105,6.416759406328201,1.1797114491462708,1.1786233367025851,1.1807588289678097,6.196147632598877,6.190432602763176,6.20164884030819,1.0,1.0,1.0,-0.00017231106758117676,-0.0021653179824352264,0.0018719905614852917,-0.00043735504150390627,-0.002956164628267288,0.0018659168481826786,0.00024096965789794923,0.00017719507217407227,0.0003116286545991898,0.03762607546523213,0.03517395276110619,0.039859721525572246,0.038290693704038856,0.03510178516153246,0.04152816164074466,1.0264248444096113,0.9450054097458582,1.1107967940742354,0.0031457406585104764,0.0030771183612523603,0.0032195786249940286,0.0035739585291594267,0.0034866226458689195,0.003660935669904575,1.1372355806267627,1.113343576667135,1.1634920909709372,0.0,0.0,0.0,0.0,20
1.25,59.5,56.95,61.95125000000001,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0136970058764936,2.0136970058764936,2.0136970058764936,0.639180185920782,0.639180185920782,0.639180185920782,0.0,0.0,0.0,0.6388135522603988,0.6376155901700258,0.639833505898714,2.012682521343231,2.010852193832397,2.0147868824005126,1.4094284057617188,1.4081585839390756,1.4109119257330893,0.7099644094705582,0.7086979491263629,0.7114584254473447,0.19039438664913177,0.19039438664913177,0.19039438664913177,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,-1.6586579084396362,1.0,1.0,1.0,1.0,1.0,1.0,31.21997766494751,30.678231520652773,31.7669885969162,31.22071933746338,30.68198345422745,31.761250665187838,0.03929335055872798,0.03386351269204169,0.04585734903579578,0.0006281652089337701,0.000543163378166226,0.0007302330513909719,1.3072873651981354,1.3069226369261742,1.3076915289461613,6.866209101676941,6.864293305277824,6.8683319187164305,0.3736907958984375,0.3735595703125,0.3738189697265625,0.6263092041015625,0.6261810302734375,0.6264404296875,1.9093653380870819,1.9081879575550555,1.9106939463317394,10.028477239608765,10.022293300628661,10.035455518960953,0.49178500920534135,0.4904558455571532,0.49295518483966594,2.5829811811447145,2.5760000762343407,2.58912724673748,1.0,1.0,1.0,0.0019302248954772949,-0.00023321509361267086,0.004149138033390045,0.0009589195251464844,-0.001721075177192688,0.0035956504940986636,-0.0002633243799209595,-0.0017459427565336228,0.0012402828782796865,0.034668327495455745,0.03165622609201819,0.03780677657807246,0.033843142725527284,0.03193144814809785,0.03605407375609502,1.0042539890732818,0.9239824512757153,1.0868757821513437,0.0027128396672196687,0.0026383006022660995,0.002788803154544439,0.0031265297206118704,0.0030396101175574584,0.003218848511169199,1.1569991183774722,1.1121490165487873,1.2038232944001086,0.0,0.0,0.0,0.0,20
